,name,is_closed,url,rating,price,review_count,latitude,longitude,location
160,Catalyst Cannabis - Cherry,False,https://www.yelp.com/biz/catalyst-cannabis-cherry-long-beach-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,35,33.8150537,-118.16664434,"(33.8150537, -118.16664434)"
161,Haven Dispensary - Maywood,False,https://www.yelp.com/biz/haven-dispensary-maywood-maywood-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,60,33.988258,-118.194824,"(33.988258, -118.194824)"
162,Compassion Union,False,https://www.yelp.com/biz/compassion-union-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,4,34.0707703,-118.3756409,"(34.0707703, -118.3756409)"
163,OG Central,False,https://www.yelp.com/biz/og-central-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,$$,18,33.97732,-118.25609,"(33.97732, -118.25609)"
164,Curb Delivery,False,https://www.yelp.com/biz/curb-delivery-los-angeles-4?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,4,34.02945,-118.35494,"(34.02945, -118.35494)"
165,REUP LA by Exclusive,False,https://www.yelp.com/biz/reup-la-by-exclusive-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,4,33.983,-118.31457,"(33.983, -118.31457)"
166,Starbuds,False,https://www.yelp.com/biz/starbuds-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,37,34.07680017,-118.25853267,"(34.07680017, -118.25853267)"
167,California Cannabis Soto,False,https://www.yelp.com/biz/california-cannabis-soto-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,8,34.02084,-118.22057,"(34.02084, -118.22057)"
168,Green Village,False,https://www.yelp.com/biz/green-village-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,$$,27,34.03204,-118.3842,"(34.03204, -118.3842)"
169,Uplyft LA,False,https://www.yelp.com/biz/uplyft-la-los-angeles-10?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,9,34.0448,-118.432205,"(34.0448, -118.432205)"
170,Jamie's Weed Delivery,False,https://www.yelp.com/biz/jamies-weed-delivery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,4,34.0297377,-118.4506077,"(34.0297377, -118.4506077)"
171,Caña Sylmar,False,https://www.yelp.com/biz/ca%C3%B1a-sylmar-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,23,34.31007833,-118.42798667,"(34.31007833, -118.42798667)"
172,Shivas Dtla,False,https://www.yelp.com/biz/shivas-dtla-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,$$,16,34.03674683523544,-118.26315091154832,"(34.03674683523544, -118.26315091154832)"
173,Libra - Hollywood,False,https://www.yelp.com/biz/libra-hollywood-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,4,34.09775877422971,-118.2859993,"(34.09775877422971, -118.2859993)"
174,Cannabis Releaf,False,https://www.yelp.com/biz/cannabis-releaf-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,3,34.1220545051384,-118.293589241803,"(34.1220545051384, -118.293589241803)"
175,Alhambra Green Stop 20 Cap,False,https://www.yelp.com/biz/alhambra-green-stop-20-cap-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,24,34.079188,-118.1635808,"(34.079188, -118.1635808)"
176,CanEx,False,https://www.yelp.com/biz/canex-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,3,34.09434,-118.38268,"(34.09434, -118.38268)"
177,The Clinik,False,https://www.yelp.com/biz/the-clinik-chatsworth-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,35,34.232374,-118.579252,"(34.232374, -118.579252)"
178,Sweet Flower - Culver City,False,https://www.yelp.com/biz/sweet-flower-culver-city-culver-city-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,23,34.02023211914838,-118.39718112787678,"(34.02023211914838, -118.39718112787678)"
179,Med City,False,https://www.yelp.com/biz/med-city-los-angeles-4?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,14,34.101696238624456,-118.31494009560278,"(34.101696238624456, -118.31494009560278)"
180,PAC LA,False,https://www.yelp.com/biz/pac-la-north-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,59,34.159231,-118.370868,"(34.159231, -118.370868)"
181,Coastal,False,https://www.yelp.com/biz/coastal-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,16,34.03725,-118.43257,"(34.03725, -118.43257)"
182,Universal Cannabis DTLA,False,https://www.yelp.com/biz/universal-cannabis-dtla-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,5,34.0177205,-118.2438,"(34.0177205, -118.2438)"
183,LA Cannabis Co - La Brea,False,https://www.yelp.com/biz/la-cannabis-co-la-brea-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,13,34.04546,-118.34576,"(34.04546, -118.34576)"
184,KannaLuv,False,https://www.yelp.com/biz/kannaluv-north-hills-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.5,,4,34.22791,-118.48494,"(34.22791, -118.48494)"
185,Cannabis Corner 30 Cap,False,https://www.yelp.com/biz/cannabis-corner-30-cap-los-angeles-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,24,34.0546295,-118.32235883,"(34.0546295, -118.32235883)"
186,Spliffee,False,https://www.yelp.com/biz/spliffee-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,2,34.06767654418945,-118.34990692138672,"(34.06767654418945, -118.34990692138672)"
187,High Life Group,False,https://www.yelp.com/biz/high-life-group-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,$,4,33.98622,-118.27864,"(33.98622, -118.27864)"
188,BeKind Meds,False,https://www.yelp.com/biz/bekind-meds-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,$,2,34.09821,-118.35239,"(34.09821, -118.35239)"
189,Royal Greens LA,False,https://www.yelp.com/biz/royal-greens-la-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,10,34.041147,-118.350309,"(34.041147, -118.350309)"
190,ASAP Budz,False,https://www.yelp.com/biz/asap-budz-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,3,34.22766,-118.44616,"(34.22766, -118.44616)"
191,The Cannabis Method,False,https://www.yelp.com/biz/the-cannabis-method-los-angeles-4?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,$$,6,34.03313,-118.43872,"(34.03313, -118.43872)"
192,The Pottery,False,https://www.yelp.com/biz/the-pottery-los-angeles-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.5,,7,34.03348,-118.47366,"(34.03348, -118.47366)"
193,Coast to Coast - Los Angeles,False,https://www.yelp.com/biz/coast-to-coast-los-angeles-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.5,,3,34.04014,-118.23809,"(34.04014, -118.23809)"
194,K-town Kush 20 Cap,False,https://www.yelp.com/biz/k-town-kush-20-cap-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.5,,33,34.069264,-118.30204,"(34.069264, -118.30204)"
195,Par 3 Medical,False,https://www.yelp.com/biz/par-3-medical-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,4,34.038022,-118.376966,"(34.038022, -118.376966)"
196,The Plug LA,False,https://www.yelp.com/biz/the-plug-la-los-angeles-6?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,4,34.025786,-118.241659,"(34.025786, -118.241659)"
197,Green Breeze,False,https://www.yelp.com/biz/green-breeze-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,6,34.0701623877209,-118.34986731981769,"(34.0701623877209, -118.34986731981769)"
198,Cookies Los Angeles,False,https://www.yelp.com/biz/cookies-los-angeles-maywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,$$$,68,33.98988434631325,-118.20391427721097,"(33.98988434631325, -118.20391427721097)"
199,The House Of Ounces,False,https://www.yelp.com/biz/the-house-of-ounces-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,39,34.03864,-118.26136,"(34.03864, -118.26136)"
200,Kushy Delivery,False,https://www.yelp.com/biz/kushy-delivery-los-angeles-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,4,34.0029134,-118.4156558,"(34.0029134, -118.4156558)"
201,High Times Delivery,False,https://www.yelp.com/biz/high-times-delivery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,8,34.0446,-118.24058,"(34.0446, -118.24058)"
202,The Artist Tree Studio Dispensary Lounge,False,https://www.yelp.com/biz/the-artist-tree-studio-dispensary-lounge-west-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.5,,8,34.08796,-118.37997,"(34.08796, -118.37997)"
203,KushCab Delivery,False,https://www.yelp.com/biz/kushcab-delivery-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,9,34.04901,-118.28623,"(34.04901, -118.28623)"
204,Kush Slingerz,False,https://www.yelp.com/biz/kush-slingerz-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,2,33.993012,-118.316626,"(33.993012, -118.316626)"
205,Roots Los Angeles,False,https://www.yelp.com/biz/roots-los-angeles-sun-valley?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,32,34.201511,-118.372012,"(34.201511, -118.372012)"
206,HiGH inventory,False,https://www.yelp.com/biz/high-inventory-sherman-oaks-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,2,34.1522560119629,-118.444999694824,"(34.1522560119629, -118.444999694824)"
207,Kush Mobile,False,https://www.yelp.com/biz/kush-mobile-beverly-hills?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,6,34.0646896362305,-118.382843017578,"(34.0646896362305, -118.382843017578)"
208,Canna Galleria,False,https://www.yelp.com/biz/canna-galleria-san-fernando-valley?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.5,,27,34.15647,-118.36977,"(34.15647, -118.36977)"
209,Lyt,False,https://www.yelp.com/biz/lyt-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.5,,2,34.044761657714844,-118.2527084350586,"(34.044761657714844, -118.2527084350586)"
210,Euphoros,False,https://www.yelp.com/biz/euphoros-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,3,34.07359246413328,-118.2105347,"(34.07359246413328, -118.2105347)"
211,Stupid Kill Delivery Service,False,https://www.yelp.com/biz/stupid-kill-delivery-service-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,2,33.970739417032995,-118.17084311298188,"(33.970739417032995, -118.17084311298188)"
212,Budega - North Hollywood,False,https://www.yelp.com/biz/budega-north-hollywood-north-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,7,34.1619801545415,-118.37309290641221,"(34.1619801545415, -118.37309290641221)"
213,VIP Collective LA,False,https://www.yelp.com/biz/vip-collective-la-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,25,33.96506,-118.30933,"(33.96506, -118.30933)"
214,Varda,False,https://www.yelp.com/biz/varda-pasadena?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,45,34.146598,-118.082255,"(34.146598, -118.082255)"
215,Long Beach Wellness Center,False,https://www.yelp.com/biz/long-beach-wellness-center-long-beach-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,$$,68,33.8101,-118.11693,"(33.8101, -118.11693)"
216,Lab Rats Mobile Service,False,https://www.yelp.com/biz/lab-rats-mobile-service-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,3,34.0597915649414,-118.310844421387,"(34.0597915649414, -118.310844421387)"
217,Pot Shop 25 Cap,False,https://www.yelp.com/biz/pot-shop-25-cap-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,11,34.0713001,-118.3092549,"(34.0713001, -118.3092549)"
218,OG Xpress 15 Cap,False,https://www.yelp.com/biz/og-xpress-15-cap-gardena?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,25,33.89633,-118.3271,"(33.89633, -118.3271)"
219,BudzDeli,False,https://www.yelp.com/biz/budzdeli-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,3,34.041132696534135,-118.35032749952796,"(34.041132696534135, -118.35032749952796)"
220,Alhambra Collective 20 Cap,False,https://www.yelp.com/biz/alhambra-collective-20-cap-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,15,34.09289,-118.16245,"(34.09289, -118.16245)"
221,Mai Collective,False,https://www.yelp.com/biz/mai-collective-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.0401396,-118.3082272,"(34.0401396, -118.3082272)"
222,Backpackboyz,False,https://www.yelp.com/biz/backpackboyz-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,4,34.04454269241089,-118.35257705116841,"(34.04454269241089, -118.35257705116841)"
223,The Dub Club,False,https://www.yelp.com/biz/the-dub-club-van-nuys-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.5,,32,34.18618,-118.44915,"(34.18618, -118.44915)"
224,Los Angeles Green Street,False,https://www.yelp.com/biz/los-angeles-green-street-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,9,34.03758017,-118.25752517,"(34.03758017, -118.25752517)"
225,Marijuana Delivery Service,False,https://www.yelp.com/biz/marijuana-delivery-service-los-angeles-10?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.04625,-118.25287,"(34.04625, -118.25287)"
226,Giving Greens Delivery,False,https://www.yelp.com/biz/giving-greens-delivery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,$$,3,33.9740867614746,-118.24983215332,"(33.9740867614746, -118.24983215332)"
227,iLyfted Noho,False,https://www.yelp.com/biz/ilyfted-noho-north-hollywood-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,$$,22,34.194126,-118.386762,"(34.194126, -118.386762)"
228,Hall of Flame 25 Cap,False,https://www.yelp.com/biz/hall-of-flame-25-cap-west-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,9,34.08364,-118.3149,"(34.08364, -118.3149)"
229,Liil Plug,False,https://www.yelp.com/biz/liil-plug-woodland-hills?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,2,34.16829,-118.60055,"(34.16829, -118.60055)"
230,Honor Roll Delivery - Culver City,False,https://www.yelp.com/biz/honor-roll-delivery-culver-city-culver-city?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.018788744375385,-118.39181785297609,"(34.018788744375385, -118.39181785297609)"
231,Venice Buds Delivery,False,https://www.yelp.com/biz/venice-buds-delivery-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,6,34.0115377,-118.4200343,"(34.0115377, -118.4200343)"
232,The Marijuana Factory,False,https://www.yelp.com/biz/the-marijuana-factory-chatsworth-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,2,34.23730001156953,-118.59650676736759,"(34.23730001156953, -118.59650676736759)"
233,HerbNJoy - Beverly Hills,False,https://www.yelp.com/biz/herbnjoy-beverly-hills-los-angeles-5?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,7,34.06147,-118.38338,"(34.06147, -118.38338)"
234,Good Tree,False,https://www.yelp.com/biz/good-tree-long-beach-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,104,33.76673,-118.1924,"(33.76673, -118.1924)"
235,Downtown Buyers Club,False,https://www.yelp.com/biz/downtown-buyers-club-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,$$,1,34.023582,-118.2446988,"(34.023582, -118.2446988)"
236,The 710 Club,False,https://www.yelp.com/biz/the-710-club-gardena?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,15,33.88187,-118.29112,"(33.88187, -118.29112)"
237,420Weedkeef,False,https://www.yelp.com/biz/420weedkeef-santa-monica-4?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,5,34.03106264303138,-118.4901016422391,"(34.03106264303138, -118.4901016422391)"
238,Nug Depot 25 Cap,False,https://www.yelp.com/biz/nug-depot-25-cap-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,7,33.97512,-118.32622,"(33.97512, -118.32622)"
239,MedEX,False,https://www.yelp.com/biz/medex-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.02697,-118.20962,"(34.02697, -118.20962)"
240,Vernon Clinic,False,https://www.yelp.com/biz/vernon-clinic-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.00423,-118.240348,"(34.00423, -118.240348)"
241,Dr. Greenthumb's,False,https://www.yelp.com/biz/dr-greenthumbs-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,33.97672929508536,-118.37639775127171,"(33.97672929508536, -118.37639775127171)"
